# Volumenladung, Potential mit und ohne Ladung, und die Differenz.
# Die Ladungsdichte ist die deponierte Knotenladung geteilt durch das
# zugehoerige Knotenvolumen -- eine ABGELEITETE Groesse zur Anzeige,
# nicht die Groesse, mit der gerechnet wurde (das ist die Knotenladung).
r_m,z_m,node_charge_C,phi_V,phi_no_charge_V,dphi_V,Er_V_per_m,Ez_V_per_m,dEr_V_per_m,dEz_V_per_m
1.900000000e-05,2.666666667e-06,0.000000000e+00,6.836822008e-01,2.881482637e-01,3.955339371e-01,7.007305121e+05,-3.261410099e+04,4.060632343e+05,2.201067265e+03
1.933333333e-05,2.666666667e-06,0.000000000e+00,4.520771058e-01,1.907059586e-01,2.613711472e-01,6.895770703e+05,-2.158669628e+04,3.988323345e+05,1.455630657e+03
1.966666667e-05,2.666666667e-06,0.000000000e+00,2.241846446e-01,9.462184654e-02,1.295627981e-01,6.784419481e+05,-1.071107026e+04,3.919357563e+05,7.219046264e+02
2.000000000e-05,2.666666667e-06,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.729245838e+05,-5.357834116e+03,3.885967240e+05,3.610165222e+02
0.000000000e+00,3.333333333e-06,0.000000000e+00,2.052250795e+01,4.864048881e+00,1.565845906e+01,2.190411078e+04,-4.614998977e+05,1.415261554e+04,1.223669229e+05
3.333333333e-07,3.333333333e-06,0.000000000e+00,2.051380716e+01,4.861468995e+00,1.565233817e+01,3.721237374e+04,-4.435334963e+05,2.171530294e+04,1.399509507e+05
6.666666667e-07,3.333333333e-06,0.000000000e+00,2.047325023e+01,4.855451889e+00,1.561779834e+01,1.112620032e+05,-4.646235807e+05,8.609529103e+04,1.181474435e+05
1.000000000e-06,3.333333333e-06,1.384042923e-18,2.041879993e+01,4.845660408e+00,1.557313952e+01,2.415203211e+05,-5.284764752e+05,2.054191276e+05,5.313355241e+04
1.333333333e-06,3.333333333e-06,2.063262015e-17,2.036472511e+01,4.832056586e+00,1.553266852e+01,4.819313017e+05,-5.495734737e+05,4.346128151e+05,3.042339360e+04
1.666666667e-06,3.333333333e-06,1.889155178e-17,2.018378301e+01,4.814639604e+00,1.536914341e+01,6.624865608e+05,-5.074840821e+05,6.038749131e+05,7.044724137e+04
2.000000000e-06,3.333333333e-06,6.938629891e-18,1.990234631e+01,4.793421958e+00,1.510892435e+01,7.536869300e+05,-4.956540978e+05,6.837839877e+05,7.976062475e+04
2.333333333e-06,3.333333333e-06,3.215315526e-17,1.967807243e+01,4.768423952e+00,1.490964848e+01,8.913096757e+05,-5.173055787e+05,8.101580772e+05,5.514370546e+04
2.666666667e-06,3.333333333e-06,1.245962921e-17,1.932162354e+01,4.739671839e+00,1.458195170e+01,1.022646955e+06,-5.170030396e+05,9.303161983e+05,5.203486406e+04
3.000000000e-06,3.333333333e-06,4.660542164e-17,1.901235234e+01,4.707197042e+00,1.430515529e+01,1.159787032e+06,-5.126639737e+05,1.056367233e+06,5.252008683e+04
3.333333333e-06,3.333333333e-06,2.543024401e-17,1.856784313e+01,4.671035768e+00,1.389680736e+01,1.290992766e+06,-5.167264849e+05,1.176591485e+06,4.416528965e+04
3.666666667e-06,3.333333333e-06,2.524626710e-17,1.810795582e+01,4.631228776e+00,1.347672704e+01,1.404795224e+06,-5.100968717e+05,1.279535664e+06,4.606870982e+04
4.000000000e-06,3.333333333e-06,4.326539635e-17,1.763843428e+01,4.587821236e+00,1.305061305e+01,1.541954969e+06,-4.971295040e+05,1.405974869e+06,5.388101392e+04
4.333333333e-06,3.333333333e-06,2.995204499e-17,1.708837946e+01,4.540862619e+00,1.254751684e+01,1.668652134e+06,-4.933047242e+05,1.522103019e+06,5.212738656e+04
4.666666667e-06,3.333333333e-06,5.538181115e-17,1.653517563e+01,4.490406600e+00,1.204476903e+01,1.797419581e+06,-4.952133099e+05,1.640466216e+06,4.422305951e+04
5.000000000e-06,3.333333333e-06,1.540918556e-17,1.589386796e+01,4.436510984e+00,1.145735698e+01,1.867061892e+06,-4.927540726e+05,1.699881849e+06,4.027570630e+04
5.333333333e-06,3.333333333e-06,0.000000000e+00,1.527470694e+01,4.379237621e+00,1.089546932e+01,1.818167374e+06,-4.846031635e+05,1.640950666e+06,4.161613033e+04
5.666666667e-06,3.333333333e-06,0.000000000e+00,1.468490823e+01,4.318652332e+00,1.036625589e+01,1.729075962e+06,-4.753046384e+05,1.542024715e+06,4.370769363e+04
6.000000000e-06,3.333333333e-06,0.000000000e+00,1.412270437e+01,4.254824831e+00,9.867879537e+00,1.649067686e+06,-4.674433195e+05,1.452395830e+06,4.397344949e+04
6.333333333e-06,3.333333333e-06,0.000000000e+00,1.358551208e+01,4.187828639e+00,9.397683444e+00,1.577479829e+06,-4.597546719e+05,1.371412800e+06,4.368625916e+04
6.666666667e-06,3.333333333e-06,0.000000000e+00,1.307080586e+01,4.117741005e+00,8.953064860e+00,1.513369830e+06,-4.519880013e+05,1.298144274e+06,4.310558783e+04
7.000000000e-06,3.333333333e-06,0.000000000e+00,1.257630585e+01,4.044642813e+00,8.531663038e+00,1.455795295e+06,-4.440490157e+05,1.231658772e+06,4.233493589e+04
7.333333333e-06,3.333333333e-06,0.000000000e+00,1.210000376e+01,3.968618493e+00,8.131385264e+00,1.403901631e+06,-4.358850540e+05,1.171112306e+06,4.143660265e+04
7.666666667e-06,3.333333333e-06,0.000000000e+00,1.164014509e+01,3.889755926e+00,7.750389166e+00,1.356943310e+06,-4.274654882e+05,1.115769641e+06,4.045127607e+04
8.000000000e-06,3.333333333e-06,0.000000000e+00,1.119519993e+01,3.808146337e+00,7.387053596e+00,1.314280356e+06,-4.187740569e+05,1.065000771e+06,3.940569093e+04
8.333333333e-06,3.333333333e-06,0.000000000e+00,1.076383284e+01,3.723884196e+00,7.039948640e+00,1.275366395e+06,-4.098039342e+05,1.018268961e+06,3.831755026e+04
8.666666667e-06,3.333333333e-06,0.000000000e+00,1.034487541e+01,3.637067106e+00,6.707808308e+00,1.239734968e+06,-4.005544489e+05,9.751170441e+05,3.719879634e+04
9.000000000e-06,3.333333333e-06,0.000000000e+00,9.937302593e+00,3.547795688e+00,6.389506905e+00,1.206986723e+06,-3.910289757e+05,9.351546024e+05,3.605770932e+04
9.333333333e-06,3.333333333e-06,0.000000000e+00,9.540212480e+00,3.456173463e+00,6.084039017e+00,1.176778315e+06,-3.812336037e+05,8.980468548e+05,3.490022686e+04
9.666666667e-06,3.333333333e-06,0.000000000e+00,9.152809445e+00,3.362306727e+00,5.790502718e+00,1.148813122e+06,-3.711762991e+05,8.635053622e+05,3.373076978e+04
1.000000000e-05,3.333333333e-06,0.000000000e+00,8.774389936e+00,3.266304426e+00,5.508085511e+00,1.122833604e+06,-3.608663741e+05,8.312803729e+05,3.255276044e+04
1.033333333e-05,3.333333333e-06,0.000000000e+00,8.404330563e+00,3.168278018e+00,5.236052544e+00,1.098615057e+06,-3.503141456e+05,8.011545601e+05,3.136895027e+04
1.066666667e-05,3.333333333e-06,0.000000000e+00,8.042078045e+00,3.068341344e+00,4.973736701e+00,1.075960498e+06,-3.395307130e+05,7.729379010e+05,3.018162822e+04
1.100000000e-05,3.333333333e-06,0.000000000e+00,7.687140703e+00,2.966610479e+00,4.720530225e+00,1.054696485e+06,-3.285278091e+05,7.464634797e+05,2.899275437e+04
1.133333333e-05,3.333333333e-06,0.000000000e+00,7.339081203e+00,2.863203590e+00,4.475877613e+00,1.034669676e+06,-3.173176985e+05,7.215840356e+05,2.780404612e+04
1.166666667e-05,3.333333333e-06,0.000000000e+00,6.997510352e+00,2.758240790e+00,4.239269561e+00,1.015743989e+06,-3.059131052e+05,6.981691112e+05,2.661703406e+04
1.200000000e-05,3.333333333e-06,0.000000000e+00,6.662081746e+00,2.651843978e+00,4.010237767e+00,9.977982402e+05,-2.943271585e+05,6.761026827e+05,2.543309854e+04
1.233333333e-05,3.333333333e-06,0.000000000e+00,6.332487149e+00,2.544136687e+00,3.788350461e+00,9.807241837e+05,-2.825733511e+05,6.552811825e+05,2.425349388e+04
1.266666667e-05,3.333333333e-06,0.000000000e+00,6.008452463e+00,2.435243922e+00,3.573208540e+00,9.644248567e+05,-2.706655039e+05,6.356118394e+05,2.307936462e+04
1.300000000e-05,3.333333333e-06,0.000000000e+00,5.689734204e+00,2.325291996e+00,3.364442209e+00,9.488131918e+05,-2.586177356e+05,6.170112800e+05,2.191175688e+04
1.333333333e-05,3.333333333e-06,0.000000000e+00,5.376116413e+00,2.214408362e+00,3.161708051e+00,9.338108410e+05,-2.464444337e+05,5.994043431e+05,2.075162648e+04
1.366666667e-05,3.333333333e-06,0.000000000e+00,5.067407913e+00,2.102721446e+00,2.964686467e+00,9.193471741e+05,-2.341602283e+05,5.827230709e+05,1.959984536e+04
1.400000000e-05,3.333333333e-06,0.000000000e+00,4.763439895e+00,1.990360474e+00,2.773079421e+00,9.053584249e+05,-2.217799648e+05,5.669058470e+05,1.845720668e+04
1.433333333e-05,3.333333333e-06,0.000000000e+00,4.464063748e+00,1.877455295e+00,2.586608453e+00,8.917869568e+05,-2.093186778e+05,5.518966563e+05,1.732442949e+04
1.466666667e-05,3.333333333e-06,0.000000000e+00,4.169149128e+00,1.764136205e+00,2.405012922e+00,8.785806316e+05,-1.967915640e+05,5.376444473e+05,1.620216298e+04
1.500000000e-05,3.333333333e-06,0.000000000e+00,3.878582222e+00,1.650533772e+00,2.228048450e+00,8.656922624e+05,-1.842139553e+05,5.241025809e+05,1.509099066e+04
1.533333333e-05,3.333333333e-06,0.000000000e+00,3.592264177e+00,1.536778650e+00,2.055485527e+00,8.530791389e+05,-1.716012911e+05,5.112283515e+05,1.399143456e+04
1.566666667e-05,3.333333333e-06,0.000000000e+00,3.310109680e+00,1.423001404e+00,1.887108277e+00,8.407026134e+05,-1.589690902e+05,4.989825703e+05,1.290395936e+04
1.600000000e-05,3.333333333e-06,0.000000000e+00,3.032045669e+00,1.309332323e+00,1.722713346e+00,8.285277379e+05,-1.463329225e+05,4.873292007e+05,1.182897670e+04
1.633333333e-05,3.333333333e-06,0.000000000e+00,2.758010149e+00,1.195901242e+00,1.562108907e+00,8.165229460e+05,-1.337083802e+05,4.762350389e+05,1.076684949e+04
1.666666667e-05,3.333333333e-06,0.000000000e+00,2.487951123e+00,1.082837358e+00,1.405113765e+00,8.046597709e+05,-1.211110486e+05,4.656694334e+05,9.717896245e+03
1.700000000e-05,3.333333333e-06,0.000000000e+00,2.221825592e+00,9.702690455e-01,1.251556546e+00,7.929125971e+05,-1.085564775e+05,4.556040367e+05,8.682395491e+03
1.733333333e-05,3.333333333e-06,0.000000000e+00,1.959598650e+00,8.583236798e-01,1.101274970e+00,7.812584379e+05,-9.606015136e+04,4.460125865e+05,7.660590151e+03
1.766666667e-05,3.333333333e-06,0.000000000e+00,1.701242641e+00,7.471274530e-01,9.541151876e-01,7.696767375e+05,-8.363746017e+04,4.368707109e+05,6.652691923e+03
1.800000000e-05,3.333333333e-06,0.000000000e+00,1.446736376e+00,6.368051969e-01,8.099311791e-01,7.581491935e+05,-7.130367054e+04,4.281557557e+05,5.658885610e+03
1.833333333e-05,3.333333333e-06,0.000000000e+00,1.196064415e+00,5.274802049e-01,6.685842102e-01,7.466595965e+05,-5.907389655e+04,4.198466301e+05,4.679333406e+03
1.866666667e-05,3.333333333e-06,0.000000000e+00,9.492163912e-01,4.192740576e-01,5.299423336e-01,7.351936846e+05,-4.696307109e+04,4.119236687e+05,3.714179100e+03
1.900000000e-05,3.333333333e-06,0.000000000e+00,7.061863852e-01,3.123064501e-01,3.938799351e-01,7.237390122e+05,-3.498591760e+04,4.043685075e+05,2.763552192e+03
1.933333333e-05,3.333333333e-06,0.000000000e+00,4.669723418e-01,2.066950226e-01,2.602773192e-01,7.122848288e+05,-2.315692217e+04,3.971639731e+05,1.827571907e+03
1.966666667e-05,3.333333333e-06,0.000000000e+00,2.315755234e-01,1.025551942e-01,1.290203293e-01,7.008219686e+05,-1.149030627e+04,3.902939821e+05,9.063510930e+02
2.000000000e-05,3.333333333e-06,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.951355448e+05,-5.747646396e+03,3.869681856e+05,4.532526957e+02
0.000000000e+00,4.000000000e-06,0.000000000e+00,2.088236140e+01,5.268894469e+00,1.561346693e+01,2.972289983e+03,-5.969362121e+05,-5.415751805e+03,3.532464530e+04
3.333333333e-07,4.000000000e-06,0.000000000e+00,2.086250101e+01,5.266102700e+00,1.559639831e+01,5.822755875e+04,-6.091279762e+05,4.145784500e+04,2.271979678e+04
6.666666667e-07,4.000000000e-06,0.000000000e+00,2.085686601e+01,5.259591403e+00,1.559727461e+01,8.987349708e+04,-5.925159090e+05,6.263995905e+04,3.856113667e+04
1.000000000e-06,4.000000000e-06,1.706986272e-17,2.088531302e+01,5.248995689e+00,1.563631733e+01,2.204370914e+05,-5.476147107e+05,1.813708581e+05,8.220807025e+04
1.333333333e-06,4.000000000e-06,2.918013728e-17,2.076910822e+01,5.234274409e+00,1.553483381e+01,4.891798064e+05,-5.334978779e+05,4.379746003e+05,9.458212394e+04
1.666666667e-06,4.000000000e-06,0.000000000e+00,2.047337063e+01,5.215426584e+00,1.525794405e+01,6.708762529e+05,-5.678999408e+05,6.074496585e+05,5.794850452e+04
2.000000000e-06,4.000000000e-06,1.437341671e-17,2.027567945e+01,5.192465618e+00,1.508321384e+01,7.540761306e+05,-5.753957209e+05,6.784297760e+05,4.773379078e+04
2.333333333e-06,4.000000000e-06,2.562658329e-17,2.001534436e+01,5.165413341e+00,1.484993102e+01,9.014100967e+05,-5.484703180e+05,8.135896594e+05,7.145524215e+04
2.666666667e-06,4.000000000e-06,2.617803986e-17,1.969958234e+01,5.134297997e+00,1.456528434e+01,1.037076185e+06,-5.366111244e+05,9.371563398e+05,7.962854846e+04
3.000000000e-06,4.000000000e-06,1.489667545e-17,1.930034192e+01,5.099153407e+00,1.420118852e+01,1.148985036e+06,-5.391601325e+05,1.037062708e+06,7.291542491e+04
3.333333333e-06,4.000000000e-06,3.183410946e-17,1.892132394e+01,5.060018541e+00,1.386130540e+01,1.292697808e+06,-5.395723825e+05,1.168888738e+06,6.786511720e+04
3.666666667e-06,4.000000000e-06,4.358846333e-17,1.848973033e+01,5.016937285e+00,1.347279305e+01,1.423651777e+06,-5.359831480e+05,1.288088582e+06,6.634718936e+04
4.000000000e-06,4.000000000e-06,2.701708168e-17,1.796188524e+01,4.969958276e+00,1.299192696e+01,1.549811431e+06,-5.356151927e+05,1.402642410e+06,6.114425205e+04
4.333333333e-06,4.000000000e-06,4.094557671e-17,1.744225393e+01,4.919134791e+00,1.252311914e+01,1.671442261e+06,-5.341243597e+05,1.512830591e+06,5.660636219e+04
4.666666667e-06,4.000000000e-06,3.273200527e-17,1.684724849e+01,4.864524647e+00,1.198272384e+01,1.797575039e+06,-5.307442655e+05,1.627698189e+06,5.350632093e+04
5.000000000e-06,4.000000000e-06,2.905804826e-17,1.624475482e+01,4.806190117e+00,1.143856470e+01,1.878963551e+06,-5.271742651e+05,1.698012821e+06,5.015170189e+04
5.333333333e-06,4.000000000e-06,0.000000000e+00,1.561092078e+01,4.744197844e+00,1.086672294e+01,1.839228137e+06,-5.188685141e+05,1.647408270e+06,5.109578301e+04
5.666666667e-06,4.000000000e-06,0.000000000e+00,1.501335590e+01,4.678618766e+00,1.033473714e+01,1.746740497e+06,-5.088215815e+05,1.544269330e+06,5.335192772e+04
6.000000000e-06,4.000000000e-06,0.000000000e+00,1.444508345e+01,4.609528023e+00,9.835555423e+00,1.665383589e+06,-4.997063125e+05,1.452491727e+06,5.425571661e+04
6.333333333e-06,4.000000000e-06,0.000000000e+00,1.390234294e+01,4.537004882e+00,9.365338058e+00,1.593422073e+06,-4.912775595e+05,1.370352576e+06,5.406121000e+04
6.666666667e-06,4.000000000e-06,0.000000000e+00,1.338221883e+01,4.461132641e+00,8.921086185e+00,1.529439247e+06,-4.830488721e+05,1.296447316e+06,5.326425174e+04
7.000000000e-06,4.000000000e-06,0.000000000e+00,1.288225854e+01,4.381998540e+00,8.500260003e+00,1.472249519e+06,-4.747356880e+05,1.229602179e+06,5.215927126e+04
7.333333333e-06,4.000000000e-06,0.000000000e+00,1.240036873e+01,4.299693662e+00,8.100675071e+00,1.420869728e+06,-4.661975174e+05,1.168845508e+06,5.089709181e+04
7.666666667e-06,4.000000000e-06,0.000000000e+00,1.193475282e+01,4.214312831e+00,7.720439992e+00,1.374485988e+06,-4.573702131e+05,1.113374589e+06,4.955265217e+04
8.000000000e-06,4.000000000e-06,0.000000000e+00,1.148386131e+01,4.125954507e+00,7.357906800e+00,1.332421671e+06,-4.482277245e+05,1.062523624e+06,4.816324454e+04
8.333333333e-06,4.000000000e-06,0.000000000e+00,1.104635117e+01,4.034720673e+00,7.011630498e+00,1.294110419e+06,-4.387628602e+05,1.015736732e+06,4.674774205e+04
8.666666667e-06,4.000000000e-06,0.000000000e+00,1.062105302e+01,3.940716721e+00,6.680336295e+00,1.259074585e+06,-4.289778472e+05,9.725463762e+05,4.531602963e+04
9.000000000e-06,4.000000000e-06,0.000000000e+00,1.020694441e+01,3.844051327e+00,6.362893081e+00,1.226908311e+06,-4.188797084e+05,9.325564271e+05,4.387361616e+04
9.333333333e-06,4.000000000e-06,0.000000000e+00,9.803128216e+00,3.744836326e+00,6.058291889e+00,1.197264264e+06,-4.084779934e+05,8.954288899e+05,4.242389149e+04
9.666666667e-06,4.000000000e-06,0.000000000e+00,9.408814871e+00,3.643186583e+00,5.765628288e+00,1.169843222e+06,-3.977836645e+05,8.608734698e+05,4.096922843e+04
1.000000000e-05,4.000000000e-06,0.000000000e+00,9.023307726e+00,3.539219850e+00,5.484087876e+00,1.144385819e+06,-3.868085502e+05,8.286393059e+05,3.951151596e+04
1.033333333e-05,4.000000000e-06,0.000000000e+00,8.645990888e+00,3.433056631e+00,5.212934257e+00,1.120665964e+06,-3.755650786e+05,7.985083768e+05,3.805241185e+04
1.066666667e-05,4.000000000e-06,0.000000000e+00,8.276319026e+00,3.324820031e+00,4.951498995e+00,1.098485553e+06,-3.640661476e+05,7.702901963e+05,3.659345711e+04
1.100000000e-05,4.000000000e-06,0.000000000e+00,7.913808772e+00,3.214635607e+00,4.699173165e+00,1.077670181e+06,-3.523250625e+05,7.438175155e+05,3.513612332e+04
1.133333333e-05,4.000000000e-06,0.000000000e+00,7.558031417e+00,3.102631210e+00,4.455400208e+00,1.058065653e+06,-3.403555033e+05,7.189428142e+05,3.368182802e+04
1.166666667e-05,4.000000000e-06,0.000000000e+00,7.208606669e+00,2.988936825e+00,4.219669844e+00,1.039535107e+06,-3.281715062e+05,6.955354153e+05,3.223193570e+04
1.200000000e-05,4.000000000e-06,0.000000000e+00,6.865197281e+00,2.873684407e+00,3.991512873e+00,1.021956642e+06,-3.157874503e+05,6.734790990e+05,3.078775312e+04
1.233333333e-05,4.000000000e-06,0.000000000e+00,6.527504400e+00,2.757007710e+00,3.770496690e+00,1.005221343e+06,-3.032180441e+05,6.526701142e+05,2.935052312e+04
1.266666667e-05,4.000000000e-06,0.000000000e+00,6.195263531e+00,2.639042115e+00,3.556221417e+00,9.892316261e+05,-2.904783113e+05,6.330155145e+05,2.792141883e+04
1.300000000e-05,4.000000000e-06,0.000000000e+00,5.868240991e+00,2.519924450e+00,3.348316541e+00,9.738998517e+05,-2.775835743e+05,6.144317567e+05,2.650153913e+04
1.333333333e-05,4.000000000e-06,0.000000000e+00,5.546230800e+00,2.399792812e+00,3.146437988e+00,9.591471450e+05,-2.645494355e+05,5.968435145e+05,2.509190557e+04
1.366666667e-05,4.000000000e-06,0.000000000e+00,5.229051934e+00,2.278786383e+00,2.950265551e+00,9.449023989e+05,-2.513917564e+05,5.801826699e+05,2.369346085e+04
1.400000000e-05,4.000000000e-06,0.000000000e+00,4.916545881e+00,2.157045241e+00,2.759500640e+00,9.311014202e+05,-2.381266346e+05,5.643874514e+05,2.230706854e+04
1.433333333e-05,4.000000000e-06,0.000000000e+00,4.608574462e+00,2.034710171e+00,2.573864291e+00,9.176861982e+05,-2.247703786e+05,5.494016944e+05,2.093351408e+04
1.466666667e-05,4.000000000e-06,0.000000000e+00,4.305017881e+00,1.911922470e+00,2.393095411e+00,9.046042747e+05,-2.113394815e+05,5.351742052e+05,1.957350674e+04
1.500000000e-05,4.000000000e-06,0.000000000e+00,4.005772969e+00,1.788823758e+00,2.216949210e+00,8.918081991e+05,-1.978505929e+05,5.216582091e+05,1.822768241e+04
1.533333333e-05,4.000000000e-06,0.000000000e+00,3.710751593e+00,1.665555777e+00,2.045195815e+00,8.792550547e+05,-1.843204895e+05,5.088108732e+05,1.689660707e+04
1.566666667e-05,4.000000000e-06,0.000000000e+00,3.419879221e+00,1.542260195e+00,1.877619026e+00,8.669060466e+05,-1.707660452e+05,4.965928897e+05,1.558078079e+04
1.600000000e-05,4.000000000e-06,0.000000000e+00,3.133093609e+00,1.419078406e+00,1.714015203e+00,8.547261397e+05,-1.572041998e+05,4.849681121e+05,1.428064214e+04
1.633333333e-05,4.000000000e-06,0.000000000e+00,2.850343600e+00,1.296151333e+00,1.554192267e+00,8.426837410e+05,-1.436519273e+05,4.739032358e+05,1.299657294e+04
1.666666667e-05,4.000000000e-06,0.000000000e+00,2.571588031e+00,1.173619226e+00,1.397968805e+00,8.307504193e+05,-1.301262039e+05,4.633675176e+05,1.172890315e+04
1.700000000e-05,4.000000000e-06,0.000000000e+00,2.296794718e+00,1.051621465e+00,1.245173253e+00,8.189006561e+05,-1.166439751e+05,4.533325283e+05,1.047791602e+04
1.733333333e-05,4.000000000e-06,0.000000000e+00,2.025939525e+00,9.302963580e-01,1.095643167e+00,8.071116239e+05,-1.032221231e+05,4.437719332e+05,9.243853223e+03
1.766666667e-05,4.000000000e-06,0.000000000e+00,1.759005501e+00,8.097809467e-01,9.492245546e-01,7.953629886e+05,-8.987743408e+04,4.346612977e+05,8.026920091e+03
1.800000000e-05,4.000000000e-06,0.000000000e+00,1.495982082e+00,6.902108075e-01,8.057712748e-01,7.836367308e+05,-7.662656532e+04,4.259779143e+05,6.827290783e+03
1.833333333e-05,4.000000000e-06,0.000000000e+00,1.236864345e+00,5.717198583e-01,6.651444867e-01,7.719169856e+05,-6.348601257e+04,4.177006484e+05,5.645113446e+03
1.866666667e-05,4.000000000e-06,0.000000000e+00,9.816523159e-01,4.544401658e-01,5.272121500e-01,7.601898965e+05,-5.047207773e+04,4.098097997e+05,4.480515282e+03
1.900000000e-05,4.000000000e-06,0.000000000e+00,7.303503243e-01,3.385017566e-01,3.918485677e-01,7.484434827e+05,-3.760083702e+04,4.022869785e+05,3.333607513e+03
1.933333333e-05,4.000000000e-06,0.000000000e+00,4.829663988e-01,2.240324304e-01,2.589339684e-01,7.366675175e+05,-2.488810947e+04,3.951149946e+05,2.204490234e+03
1.966666667e-05,4.000000000e-06,0.000000000e+00,2.395117017e-01,1.111575774e-01,1.283541242e-01,7.248534166e+05,-1.234942613e+04,3.882777558e+05,1.093257121e+03
2.000000000e-05,4.000000000e-06,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.189856815e+05,-6.177421924e+03,3.849682469e+05,5.467166757e+02
0.000000000e+00,4.666666667e-06,0.000000000e+00,2.129184325e+01,5.707283732e+00,1.558455952e+01,4.558510450e+05,-1.440788529e+06,4.467754499e+05,-7.561631936e+05
3.333333333e-07,4.666666667e-06,0.000000000e+00,2.133630176e+01,5.704263098e+00,1.563203866e+01,4.888192518e+05,-1.100081230e+06,4.706749105e+05,-4.159020119e+05
6.666666667e-07,4.666666667e-06,0.000000000e+00,2.128593403e+01,5.697217994e+00,1.558871604e+01,4.173725179e+05,-7.905432740e+05,3.879065072e+05,-1.071964225e+05
