# Die drei Lasten nebeneinander, ueber der normierten Bogenlaenge tau.
# kind = node   : der ROHE punktweise Knotenwert (nicht konvergent an der Kante, wird nirgends verwendet)
# kind = segment: die konservative Treppenfunktion (die Kraftbuchhaltung)
# kind = handed : die stetige Rekonstruktion, die dem Kapillarloeser TATSAECHLICH uebergeben wird
# kind = cumulative: die kumulierte Kraft G(tau), aus der 'handed' gebaut ist
case,kind,tau,d_over_a,value
feld,handed,7.246093750e-01,2.753906250e-01,7.614312046e+03
feld,handed,7.250976562e-01,2.749023438e-01,7.614312046e+03
feld,handed,7.255859375e-01,2.744140625e-01,7.614312046e+03
feld,handed,7.260742188e-01,2.739257812e-01,7.614312046e+03
feld,handed,7.265625000e-01,2.734375000e-01,7.614312046e+03
feld,handed,7.270507812e-01,2.729492188e-01,7.614312046e+03
feld,handed,7.275390625e-01,2.724609375e-01,7.614312046e+03
feld,handed,7.280273438e-01,2.719726562e-01,7.614312046e+03
feld,handed,7.285156250e-01,2.714843750e-01,7.614312046e+03
feld,handed,7.290039062e-01,2.709960938e-01,7.614312046e+03
feld,handed,7.294921875e-01,2.705078125e-01,7.614312046e+03
feld,handed,7.299804688e-01,2.700195312e-01,7.614312046e+03
feld,handed,7.304687500e-01,2.695312500e-01,7.614312046e+03
feld,handed,7.309570312e-01,2.690429688e-01,7.614312046e+03
feld,handed,7.314453125e-01,2.685546875e-01,7.614312046e+03
feld,handed,7.319335938e-01,2.680664062e-01,7.614312046e+03
feld,handed,7.324218750e-01,2.675781250e-01,7.614312046e+03
feld,handed,7.329101562e-01,2.670898438e-01,7.614312046e+03
feld,handed,7.333984375e-01,2.666015625e-01,7.614312046e+03
feld,handed,7.338867188e-01,2.661132812e-01,7.614312046e+03
feld,handed,7.343750000e-01,2.656250000e-01,7.614312046e+03
feld,handed,7.348632812e-01,2.651367188e-01,7.614312046e+03
feld,handed,7.353515625e-01,2.646484375e-01,7.614312046e+03
feld,handed,7.358398438e-01,2.641601562e-01,7.614312046e+03
feld,handed,7.363281250e-01,2.636718750e-01,7.614312046e+03
feld,handed,7.368164062e-01,2.631835938e-01,7.614312046e+03
feld,handed,7.373046875e-01,2.626953125e-01,7.614312046e+03
feld,handed,7.377929688e-01,2.622070312e-01,7.614312046e+03
feld,handed,7.382812500e-01,2.617187500e-01,7.614312046e+03
feld,handed,7.387695312e-01,2.612304688e-01,7.614312046e+03
feld,handed,7.392578125e-01,2.607421875e-01,7.614312046e+03
feld,handed,7.397460938e-01,2.602539062e-01,7.614312046e+03
feld,handed,7.402343750e-01,2.597656250e-01,7.614312046e+03
feld,handed,7.407226562e-01,2.592773438e-01,7.614312046e+03
feld,handed,7.412109375e-01,2.587890625e-01,7.614312046e+03
feld,handed,7.416992188e-01,2.583007812e-01,7.614312046e+03
feld,handed,7.421875000e-01,2.578125000e-01,7.614312046e+03
feld,handed,7.426757812e-01,2.573242188e-01,7.614312046e+03
feld,handed,7.431640625e-01,2.568359375e-01,7.614312046e+03
feld,handed,7.436523438e-01,2.563476562e-01,7.614312046e+03
feld,handed,7.441406250e-01,2.558593750e-01,7.614312046e+03
feld,handed,7.446289062e-01,2.553710938e-01,7.614312046e+03
feld,handed,7.451171875e-01,2.548828125e-01,7.614312046e+03
feld,handed,7.456054688e-01,2.543945312e-01,7.614312046e+03
feld,handed,7.460937500e-01,2.539062500e-01,7.614312046e+03
feld,handed,7.465820312e-01,2.534179688e-01,7.614312046e+03
feld,handed,7.470703125e-01,2.529296875e-01,7.614312046e+03
feld,handed,7.475585938e-01,2.524414062e-01,7.614312046e+03
feld,handed,7.480468750e-01,2.519531250e-01,7.614312046e+03
feld,handed,7.485351562e-01,2.514648438e-01,7.614312046e+03
feld,handed,7.490234375e-01,2.509765625e-01,7.614312046e+03
feld,handed,7.495117188e-01,2.504882812e-01,7.614312046e+03
feld,handed,7.500000000e-01,2.500000000e-01,7.614312046e+03
feld,handed,7.504882812e-01,2.495117188e-01,7.614312046e+03
feld,handed,7.509765625e-01,2.490234375e-01,7.614312046e+03
feld,handed,7.514648438e-01,2.485351563e-01,7.614312046e+03
feld,handed,7.519531250e-01,2.480468750e-01,7.614312046e+03
feld,handed,7.524414062e-01,2.475585938e-01,7.614312046e+03
feld,handed,7.529296875e-01,2.470703125e-01,7.614312046e+03
feld,handed,7.534179688e-01,2.465820312e-01,7.614312046e+03
feld,handed,7.539062500e-01,2.460937500e-01,7.614312046e+03
feld,handed,7.543945312e-01,2.456054688e-01,7.614312046e+03
feld,handed,7.548828125e-01,2.451171875e-01,7.614312046e+03
feld,handed,7.553710938e-01,2.446289062e-01,7.614312046e+03
feld,handed,7.558593750e-01,2.441406250e-01,7.614312046e+03
feld,handed,7.563476562e-01,2.436523438e-01,7.614312046e+03
feld,handed,7.568359375e-01,2.431640625e-01,7.614312046e+03
feld,handed,7.573242188e-01,2.426757812e-01,7.614312046e+03
feld,handed,7.578125000e-01,2.421875000e-01,7.614312046e+03
feld,handed,7.583007812e-01,2.416992188e-01,7.607059810e+03
feld,handed,7.587890625e-01,2.412109375e-01,7.601301622e+03
feld,handed,7.592773438e-01,2.407226562e-01,7.597041916e+03
feld,handed,7.597656250e-01,2.402343750e-01,7.594283980e+03
feld,handed,7.602539062e-01,2.397460938e-01,7.593029941e+03
feld,handed,7.607421875e-01,2.392578125e-01,7.593280771e+03
feld,handed,7.612304688e-01,2.387695312e-01,7.595036273e+03
feld,handed,7.617187500e-01,2.382812500e-01,7.598295093e+03
feld,handed,7.622070312e-01,2.377929688e-01,7.603054715e+03
feld,handed,7.626953125e-01,2.373046875e-01,7.609311469e+03
feld,handed,7.631835938e-01,2.368164062e-01,7.617060537e+03
feld,handed,7.636718750e-01,2.363281250e-01,7.626295964e+03
feld,handed,7.641601562e-01,2.358398437e-01,7.637010665e+03
feld,handed,7.646484375e-01,2.353515625e-01,7.649196445e+03
feld,handed,7.651367188e-01,2.348632812e-01,7.662844011e+03
feld,handed,7.656250000e-01,2.343750000e-01,7.677942986e+03
feld,handed,7.661132812e-01,2.338867188e-01,7.650796740e+03
feld,handed,7.666015625e-01,2.333984375e-01,7.630880487e+03
feld,handed,7.670898438e-01,2.329101563e-01,7.618278377e+03
feld,handed,7.675781250e-01,2.324218750e-01,7.613044627e+03
feld,handed,7.680664062e-01,2.319335938e-01,7.615202949e+03
feld,handed,7.685546875e-01,2.314453125e-01,7.624746300e+03
feld,handed,7.690429688e-01,2.309570312e-01,7.641636949e+03
feld,handed,7.695312500e-01,2.304687500e-01,7.665806858e+03
feld,handed,7.700195312e-01,2.299804688e-01,7.697158384e+03
feld,handed,7.705078125e-01,2.294921875e-01,7.735565264e+03
feld,handed,7.709960938e-01,2.290039062e-01,7.780873892e+03
feld,handed,7.714843750e-01,2.285156250e-01,7.832904841e+03
feld,handed,7.719726562e-01,2.280273438e-01,7.891454621e+03
feld,handed,7.724609375e-01,2.275390625e-01,7.956297626e+03
feld,handed,7.729492188e-01,2.270507812e-01,8.027188242e+03
feld,handed,7.734375000e-01,2.265625000e-01,8.103863090e+03
feld,handed,7.739257812e-01,2.260742188e-01,8.208060310e+03
feld,handed,7.744140625e-01,2.255859375e-01,8.300499869e+03
feld,handed,7.749023438e-01,2.250976562e-01,8.381677343e+03
feld,handed,7.753906250e-01,2.246093750e-01,8.452018797e+03
feld,handed,7.758789062e-01,2.241210938e-01,8.511886568e+03
feld,handed,7.763671875e-01,2.236328125e-01,8.561584078e+03
feld,handed,7.768554688e-01,2.231445312e-01,8.601359751e+03
feld,handed,7.773437500e-01,2.226562500e-01,8.631410178e+03
feld,handed,7.778320312e-01,2.221679688e-01,8.651882565e+03
feld,handed,7.783203125e-01,2.216796875e-01,8.662876553e+03
feld,handed,7.788085938e-01,2.211914062e-01,8.664445436e+03
feld,handed,7.792968750e-01,2.207031250e-01,8.656596807e+03
feld,handed,7.797851562e-01,2.202148437e-01,8.639292649e+03
feld,handed,7.802734375e-01,2.197265625e-01,8.612448878e+03
feld,handed,7.807617188e-01,2.192382812e-01,8.575934314e+03
feld,handed,7.812500000e-01,2.187500000e-01,8.529569068e+03
feld,handed,7.817382812e-01,2.182617188e-01,8.529569068e+03
feld,handed,7.822265625e-01,2.177734375e-01,8.529569068e+03
feld,handed,7.827148438e-01,2.172851563e-01,8.529569068e+03
feld,handed,7.832031250e-01,2.167968750e-01,8.529569068e+03
feld,handed,7.836914062e-01,2.163085938e-01,8.529569068e+03
feld,handed,7.841796875e-01,2.158203125e-01,8.529569068e+03
feld,handed,7.846679688e-01,2.153320312e-01,8.529569068e+03
feld,handed,7.851562500e-01,2.148437500e-01,8.529569068e+03
feld,handed,7.856445312e-01,2.143554688e-01,8.529569068e+03
feld,handed,7.861328125e-01,2.138671875e-01,8.529569068e+03
feld,handed,7.866210938e-01,2.133789062e-01,8.529569068e+03
feld,handed,7.871093750e-01,2.128906250e-01,8.529569068e+03
feld,handed,7.875976562e-01,2.124023438e-01,8.529569068e+03
feld,handed,7.880859375e-01,2.119140625e-01,8.529569068e+03
feld,handed,7.885742188e-01,2.114257812e-01,8.529569068e+03
feld,handed,7.890625000e-01,2.109375000e-01,8.529569068e+03
feld,handed,7.895507812e-01,2.104492188e-01,8.529569068e+03
feld,handed,7.900390625e-01,2.099609375e-01,8.529569068e+03
feld,handed,7.905273438e-01,2.094726562e-01,8.529569068e+03
feld,handed,7.910156250e-01,2.089843750e-01,8.529569068e+03
feld,handed,7.915039062e-01,2.084960938e-01,8.529569068e+03
feld,handed,7.919921875e-01,2.080078125e-01,8.529569068e+03
feld,handed,7.924804688e-01,2.075195312e-01,8.529569068e+03
feld,handed,7.929687500e-01,2.070312500e-01,8.529569068e+03
feld,handed,7.934570312e-01,2.065429688e-01,8.529569068e+03
feld,handed,7.939453125e-01,2.060546875e-01,8.529569068e+03
feld,handed,7.944335938e-01,2.055664062e-01,8.529569068e+03
feld,handed,7.949218750e-01,2.050781250e-01,8.529569068e+03
feld,handed,7.954101562e-01,2.045898437e-01,8.529569068e+03
feld,handed,7.958984375e-01,2.041015625e-01,8.529569068e+03
feld,handed,7.963867188e-01,2.036132812e-01,8.529569068e+03
feld,handed,7.968750000e-01,2.031250000e-01,8.529569068e+03
feld,handed,7.973632812e-01,2.026367188e-01,8.529569068e+03
feld,handed,7.978515625e-01,2.021484375e-01,8.529569068e+03
feld,handed,7.983398438e-01,2.016601563e-01,8.529569068e+03
feld,handed,7.988281250e-01,2.011718750e-01,8.529569068e+03
feld,handed,7.993164062e-01,2.006835938e-01,8.529569068e+03
feld,handed,7.998046875e-01,2.001953125e-01,8.529569068e+03
feld,handed,8.002929688e-01,1.997070312e-01,8.529569068e+03
feld,handed,8.007812500e-01,1.992187500e-01,8.529569068e+03
feld,handed,8.012695312e-01,1.987304688e-01,8.529569068e+03
feld,handed,8.017578125e-01,1.982421875e-01,8.529569068e+03
feld,handed,8.022460938e-01,1.977539062e-01,8.529569068e+03
feld,handed,8.027343750e-01,1.972656250e-01,8.529569068e+03
feld,handed,8.032226562e-01,1.967773438e-01,8.529569068e+03
feld,handed,8.037109375e-01,1.962890625e-01,8.529569068e+03
feld,handed,8.041992188e-01,1.958007812e-01,8.529569068e+03
feld,handed,8.046875000e-01,1.953125000e-01,8.529569068e+03
feld,handed,8.051757812e-01,1.948242188e-01,8.529569068e+03
feld,handed,8.056640625e-01,1.943359375e-01,8.529569068e+03
feld,handed,8.061523438e-01,1.938476562e-01,8.529569068e+03
feld,handed,8.066406250e-01,1.933593750e-01,8.529569068e+03
feld,handed,8.071289062e-01,1.928710938e-01,8.529569068e+03
feld,handed,8.076171875e-01,1.923828125e-01,8.529569068e+03
feld,handed,8.081054688e-01,1.918945312e-01,8.529569068e+03
feld,handed,8.085937500e-01,1.914062500e-01,8.529569068e+03
feld,handed,8.090820312e-01,1.909179688e-01,8.529569068e+03
feld,handed,8.095703125e-01,1.904296875e-01,8.529569068e+03
feld,handed,8.100585938e-01,1.899414062e-01,8.529569068e+03
feld,handed,8.105468750e-01,1.894531250e-01,8.529569068e+03
feld,handed,8.110351562e-01,1.889648438e-01,8.529569068e+03
feld,handed,8.115234375e-01,1.884765625e-01,8.529569068e+03
feld,handed,8.120117188e-01,1.879882812e-01,8.529569068e+03
feld,handed,8.125000000e-01,1.875000000e-01,8.529569068e+03
feld,handed,8.129882812e-01,1.870117188e-01,8.529569068e+03
feld,handed,8.134765625e-01,1.865234375e-01,8.529569068e+03
feld,handed,8.139648438e-01,1.860351562e-01,8.529569068e+03
feld,handed,8.144531250e-01,1.855468750e-01,8.529569068e+03
feld,handed,8.149414062e-01,1.850585938e-01,8.529569068e+03
feld,handed,8.154296875e-01,1.845703125e-01,8.529569068e+03
feld,handed,8.159179688e-01,1.840820312e-01,8.529569068e+03
feld,handed,8.164062500e-01,1.835937500e-01,8.529569068e+03
feld,handed,8.168945312e-01,1.831054688e-01,8.529569068e+03
feld,handed,8.173828125e-01,1.826171875e-01,8.529569068e+03
feld,handed,8.178710938e-01,1.821289062e-01,8.529569068e+03
feld,handed,8.183593750e-01,1.816406250e-01,8.529569068e+03
feld,handed,8.188476562e-01,1.811523438e-01,8.529569068e+03
feld,handed,8.193359375e-01,1.806640625e-01,8.529569068e+03
feld,handed,8.198242188e-01,1.801757812e-01,8.529569068e+03
feld,handed,8.203125000e-01,1.796875000e-01,8.529569068e+03
feld,handed,8.208007812e-01,1.791992188e-01,8.480253785e+03
feld,handed,8.212890625e-01,1.787109375e-01,8.440953648e+03
feld,handed,8.217773438e-01,1.782226562e-01,8.411798141e+03
feld,handed,8.222656250e-01,1.777343750e-01,8.392883854e+03
feld,handed,8.227539062e-01,1.772460938e-01,8.384273696e+03
feld,handed,8.232421875e-01,1.767578125e-01,8.385996366e+03
feld,handed,8.237304688e-01,1.762695312e-01,8.398046120e+03
feld,handed,8.242187500e-01,1.757812500e-01,8.420382813e+03
feld,handed,8.247070312e-01,1.752929688e-01,8.452932239e+03
feld,handed,8.251953125e-01,1.748046875e-01,8.495586741e+03
feld,handed,8.256835938e-01,1.743164062e-01,8.548206096e+03
feld,handed,8.261718750e-01,1.738281250e-01,8.610618664e+03
feld,handed,8.266601562e-01,1.733398438e-01,8.682622765e+03
feld,handed,8.271484375e-01,1.728515625e-01,8.763988290e+03
feld,handed,8.276367188e-01,1.723632812e-01,8.854458494e+03
feld,handed,8.281250000e-01,1.718750000e-01,8.953751974e+03
feld,handed,8.286132812e-01,1.713867188e-01,9.052944323e+03
feld,handed,8.291015625e-01,1.708984375e-01,9.143777986e+03
feld,handed,8.295898438e-01,1.704101562e-01,9.226451914e+03
feld,handed,8.300781250e-01,1.699218750e-01,9.301145355e+03
feld,handed,8.305664062e-01,1.694335938e-01,9.368018839e+03
feld,handed,8.310546875e-01,1.689453125e-01,9.427215048e+03
feld,handed,8.315429688e-01,1.684570312e-01,9.478859578e+03
feld,handed,8.320312500e-01,1.679687500e-01,9.523061601e+03
feld,handed,8.325195312e-01,1.674804688e-01,9.559914438e+03
feld,handed,8.330078125e-01,1.669921875e-01,9.589496043e+03
feld,handed,8.334960938e-01,1.665039062e-01,9.611869403e+03
feld,handed,8.339843750e-01,1.660156250e-01,9.627082862e+03
feld,handed,8.344726562e-01,1.655273438e-01,9.635170370e+03
feld,handed,8.349609375e-01,1.650390625e-01,9.636151658e+03
feld,handed,8.354492188e-01,1.645507812e-01,9.630032342e+03
feld,handed,8.359375000e-01,1.640625000e-01,9.616803957e+03
feld,handed,8.364257812e-01,1.635742188e-01,9.660071178e+03
feld,handed,8.369140625e-01,1.630859375e-01,9.698917008e+03
feld,handed,8.374023438e-01,1.625976562e-01,9.733393635e+03
feld,handed,8.378906250e-01,1.621093750e-01,9.763547118e+03
feld,handed,8.383789062e-01,1.616210938e-01,9.789417538e+03
feld,handed,8.388671875e-01,1.611328125e-01,9.811039133e+03
feld,handed,8.393554688e-01,1.606445312e-01,9.828440410e+03
feld,handed,8.398437500e-01,1.601562500e-01,9.841644244e+03
feld,handed,8.403320312e-01,1.596679688e-01,9.850667951e+03
feld,handed,8.408203125e-01,1.591796875e-01,9.855523343e+03
feld,handed,8.413085938e-01,1.586914062e-01,9.856216769e+03
feld,handed,8.417968750e-01,1.582031250e-01,9.852749135e+03
feld,handed,8.422851562e-01,1.577148438e-01,9.845115909e+03
feld,handed,8.427734375e-01,1.572265625e-01,9.833307102e+03
feld,handed,8.432617188e-01,1.567382812e-01,9.817307238e+03
feld,handed,8.437500000e-01,1.562500000e-01,9.797095303e+03
feld,handed,8.442382812e-01,1.557617188e-01,9.797095303e+03
feld,handed,8.447265625e-01,1.552734375e-01,9.797095303e+03
feld,handed,8.452148438e-01,1.547851562e-01,9.797095303e+03
feld,handed,8.457031250e-01,1.542968750e-01,9.797095303e+03
feld,handed,8.461914062e-01,1.538085938e-01,9.797095303e+03
feld,handed,8.466796875e-01,1.533203125e-01,9.797095303e+03
feld,handed,8.471679688e-01,1.528320312e-01,9.797095303e+03
feld,handed,8.476562500e-01,1.523437500e-01,9.797095303e+03
feld,handed,8.481445312e-01,1.518554688e-01,9.797095303e+03
feld,handed,8.486328125e-01,1.513671875e-01,9.797095303e+03
feld,handed,8.491210938e-01,1.508789062e-01,9.797095303e+03
feld,handed,8.496093750e-01,1.503906250e-01,9.797095303e+03
feld,handed,8.500976562e-01,1.499023438e-01,9.797095303e+03
feld,handed,8.505859375e-01,1.494140625e-01,9.797095303e+03
feld,handed,8.510742188e-01,1.489257812e-01,9.797095303e+03
feld,handed,8.515625000e-01,1.484375000e-01,9.797095303e+03
feld,handed,8.520507812e-01,1.479492188e-01,9.797095303e+03
feld,handed,8.525390625e-01,1.474609375e-01,9.797095303e+03
feld,handed,8.530273438e-01,1.469726562e-01,9.797095303e+03
feld,handed,8.535156250e-01,1.464843750e-01,9.797095303e+03
feld,handed,8.540039062e-01,1.459960938e-01,9.797095303e+03
feld,handed,8.544921875e-01,1.455078125e-01,9.797095303e+03
feld,handed,8.549804688e-01,1.450195312e-01,9.797095303e+03
feld,handed,8.554687500e-01,1.445312500e-01,9.797095303e+03
feld,handed,8.559570312e-01,1.440429688e-01,9.797095303e+03
feld,handed,8.564453125e-01,1.435546875e-01,9.797095303e+03
feld,handed,8.569335938e-01,1.430664062e-01,9.797095303e+03
feld,handed,8.574218750e-01,1.425781250e-01,9.797095303e+03
feld,handed,8.579101562e-01,1.420898438e-01,9.797095303e+03
feld,handed,8.583984375e-01,1.416015625e-01,9.797095303e+03
feld,handed,8.588867188e-01,1.411132812e-01,9.797095303e+03
feld,handed,8.593750000e-01,1.406250000e-01,9.797095303e+03
feld,handed,8.598632812e-01,1.401367188e-01,9.797095303e+03
feld,handed,8.603515625e-01,1.396484375e-01,9.797095303e+03
feld,handed,8.608398438e-01,1.391601562e-01,9.797095303e+03
feld,handed,8.613281250e-01,1.386718750e-01,9.797095303e+03
feld,handed,8.618164062e-01,1.381835938e-01,9.797095303e+03
feld,handed,8.623046875e-01,1.376953125e-01,9.797095303e+03
feld,handed,8.627929688e-01,1.372070312e-01,9.797095303e+03
feld,handed,8.632812500e-01,1.367187500e-01,9.797095303e+03
feld,handed,8.637695312e-01,1.362304688e-01,9.797095303e+03
feld,handed,8.642578125e-01,1.357421875e-01,9.797095303e+03
feld,handed,8.647460938e-01,1.352539062e-01,9.797095303e+03
feld,handed,8.652343750e-01,1.347656250e-01,9.797095303e+03
feld,handed,8.657226562e-01,1.342773438e-01,9.797095303e+03
feld,handed,8.662109375e-01,1.337890625e-01,9.797095303e+03
feld,handed,8.666992188e-01,1.333007812e-01,9.797095303e+03
feld,handed,8.671875000e-01,1.328125000e-01,9.797095303e+03
feld,handed,8.676757812e-01,1.323242188e-01,9.776095912e+03
feld,handed,8.681640625e-01,1.318359375e-01,9.759423518e+03
feld,handed,8.686523438e-01,1.313476562e-01,9.747090364e+03
feld,handed,8.691406250e-01,1.308593750e-01,9.739105517e+03
feld,handed,8.696289062e-01,1.303710938e-01,9.735474853e+03
feld,handed,8.701171875e-01,1.298828125e-01,9.736201045e+03
feld,handed,8.706054688e-01,1.293945312e-01,9.741283559e+03
feld,handed,8.710937500e-01,1.289062500e-01,9.750718652e+03
feld,handed,8.715820312e-01,1.284179688e-01,9.764499384e+03
feld,handed,8.720703125e-01,1.279296875e-01,9.782615627e+03
feld,handed,8.725585938e-01,1.274414062e-01,9.805054085e+03
feld,handed,8.730468750e-01,1.269531250e-01,9.831798317e+03
feld,handed,8.735351562e-01,1.264648438e-01,9.862828768e+03
feld,handed,8.740234375e-01,1.259765625e-01,9.898122806e+03
feld,handed,8.745117188e-01,1.254882812e-01,9.937654761e+03
feld,handed,8.750000000e-01,1.250000000e-01,9.981395972e+03
feld,handed,8.754882812e-01,1.245117188e-01,9.945594318e+03
feld,handed,8.759765625e-01,1.240234375e-01,9.922183971e+03
feld,handed,8.764648438e-01,1.235351562e-01,9.911224579e+03
feld,handed,8.769531250e-01,1.230468750e-01,9.912746400e+03
feld,handed,8.774414062e-01,1.225585938e-01,9.926750117e+03
feld,handed,8.779296875e-01,1.220703125e-01,9.953206822e+03
feld,handed,8.784179688e-01,1.215820312e-01,9.992058182e+03
feld,handed,8.789062500e-01,1.210937500e-01,1.004321677e+04
feld,handed,8.793945312e-01,1.206054688e-01,1.010656659e+04
feld,handed,8.798828125e-01,1.201171875e-01,1.018196371e+04
feld,handed,8.803710938e-01,1.196289062e-01,1.026923712e+04
feld,handed,8.808593750e-01,1.191406250e-01,1.036818970e+04
feld,handed,8.813476562e-01,1.186523438e-01,1.047859933e+04
feld,handed,8.818359375e-01,1.181640625e-01,1.060022014e+04
feld,handed,8.823242188e-01,1.176757812e-01,1.073278383e+04
feld,handed,8.828125000e-01,1.171875000e-01,1.087600117e+04
feld,handed,8.833007812e-01,1.166992188e-01,1.108052271e+04
feld,handed,8.837890625e-01,1.162109375e-01,1.126306925e+04
feld,handed,8.842773438e-01,1.157226562e-01,1.142423863e+04
feld,handed,8.847656250e-01,1.152343750e-01,1.156455167e+04
feld,handed,8.852539062e-01,1.147460938e-01,1.168445644e+04
feld,handed,8.857421875e-01,1.142578125e-01,1.178433192e+04
feld,handed,8.862304688e-01,1.137695312e-01,1.186449105e+04
feld,handed,8.867187500e-01,1.132812500e-01,1.192518320e+04
