# Materialgebiet je Zelle
i,j,region
95,26,vacuum
96,26,vacuum
97,26,vacuum
98,26,vacuum
99,26,vacuum
100,26,vacuum
101,26,vacuum
102,26,vacuum
103,26,vacuum
104,26,vacuum
105,26,vacuum
106,26,vacuum
107,26,vacuum
108,26,vacuum
109,26,vacuum
110,26,vacuum
111,26,vacuum
112,26,vacuum
113,26,vacuum
114,26,vacuum
115,26,vacuum
116,26,vacuum
117,26,vacuum
118,26,vacuum
119,26,vacuum
120,26,vacuum
121,26,vacuum
122,26,vacuum
123,26,vacuum
124,26,vacuum
125,26,vacuum
126,26,vacuum
127,26,vacuum
128,26,vacuum
129,26,vacuum
130,26,vacuum
131,26,vacuum
132,26,vacuum
133,26,vacuum
134,26,vacuum
135,26,vacuum
136,26,vacuum
137,26,vacuum
138,26,vacuum
139,26,vacuum
140,26,vacuum
141,26,vacuum
142,26,vacuum
143,26,vacuum
144,26,vacuum
145,26,vacuum
146,26,vacuum
147,26,vacuum
148,26,vacuum
149,26,vacuum
150,26,vacuum
151,26,vacuum
152,26,vacuum
153,26,vacuum
154,26,vacuum
155,26,vacuum
156,26,vacuum
157,26,vacuum
158,26,vacuum
159,26,vacuum
160,26,vacuum
161,26,vacuum
162,26,vacuum
163,26,vacuum
164,26,vacuum
165,26,vacuum
166,26,vacuum
167,26,vacuum
168,26,vacuum
169,26,vacuum
170,26,vacuum
171,26,vacuum
172,26,vacuum
173,26,vacuum
174,26,vacuum
175,26,vacuum
176,26,vacuum
177,26,vacuum
178,26,vacuum
179,26,vacuum
180,26,vacuum
181,26,vacuum
182,26,vacuum
183,26,vacuum
184,26,vacuum
185,26,vacuum
186,26,vacuum
187,26,vacuum
188,26,vacuum
189,26,vacuum
190,26,vacuum
191,26,vacuum
192,26,vacuum
193,26,vacuum
194,26,vacuum
195,26,vacuum
196,26,vacuum
197,26,vacuum
198,26,vacuum
199,26,vacuum
200,26,vacuum
201,26,vacuum
202,26,vacuum
203,26,vacuum
204,26,vacuum
205,26,vacuum
206,26,vacuum
207,26,vacuum
208,26,vacuum
209,26,vacuum
210,26,vacuum
211,26,vacuum
212,26,vacuum
213,26,vacuum
214,26,vacuum
215,26,vacuum
216,26,vacuum
217,26,vacuum
218,26,vacuum
219,26,vacuum
220,26,vacuum
221,26,vacuum
222,26,vacuum
223,26,vacuum
224,26,vacuum
225,26,vacuum
226,26,vacuum
227,26,vacuum
228,26,vacuum
229,26,vacuum
230,26,vacuum
231,26,vacuum
232,26,vacuum
233,26,vacuum
234,26,vacuum
235,26,vacuum
236,26,vacuum
237,26,vacuum
0,27,vacuum
1,27,vacuum
2,27,vacuum
3,27,vacuum
4,27,vacuum
5,27,vacuum
6,27,vacuum
7,27,vacuum
8,27,vacuum
9,27,vacuum
10,27,vacuum
11,27,vacuum
12,27,vacuum
13,27,vacuum
14,27,vacuum
15,27,vacuum
16,27,vacuum
17,27,vacuum
18,27,vacuum
19,27,vacuum
20,27,vacuum
21,27,vacuum
22,27,vacuum
23,27,vacuum
24,27,vacuum
25,27,vacuum
26,27,vacuum
27,27,vacuum
28,27,vacuum
29,27,vacuum
30,27,vacuum
31,27,vacuum
32,27,vacuum
33,27,vacuum
34,27,vacuum
35,27,vacuum
36,27,vacuum
37,27,vacuum
38,27,vacuum
39,27,vacuum
40,27,vacuum
41,27,vacuum
42,27,vacuum
43,27,vacuum
44,27,vacuum
45,27,vacuum
46,27,vacuum
47,27,vacuum
48,27,vacuum
49,27,vacuum
50,27,vacuum
51,27,vacuum
52,27,vacuum
53,27,vacuum
54,27,vacuum
55,27,vacuum
56,27,vacuum
57,27,vacuum
58,27,vacuum
59,27,vacuum
60,27,vacuum
61,27,vacuum
62,27,vacuum
63,27,vacuum
64,27,vacuum
65,27,vacuum
66,27,vacuum
67,27,vacuum
68,27,vacuum
69,27,vacuum
70,27,vacuum
71,27,vacuum
72,27,vacuum
73,27,vacuum
74,27,vacuum
75,27,vacuum
76,27,vacuum
77,27,vacuum
78,27,vacuum
79,27,vacuum
80,27,vacuum
81,27,vacuum
82,27,vacuum
83,27,vacuum
84,27,vacuum
85,27,vacuum
86,27,vacuum
87,27,vacuum
88,27,vacuum
89,27,vacuum
90,27,vacuum
91,27,vacuum
92,27,vacuum
93,27,vacuum
94,27,vacuum
95,27,vacuum
96,27,vacuum
97,27,vacuum
98,27,vacuum
99,27,vacuum
100,27,vacuum
101,27,vacuum
102,27,vacuum
103,27,vacuum
104,27,vacuum
105,27,vacuum
106,27,vacuum
107,27,vacuum
108,27,vacuum
109,27,vacuum
110,27,vacuum
111,27,vacuum
112,27,vacuum
113,27,vacuum
114,27,vacuum
115,27,vacuum
116,27,vacuum
117,27,vacuum
118,27,vacuum
119,27,vacuum
120,27,vacuum
121,27,vacuum
122,27,vacuum
123,27,vacuum
124,27,vacuum
125,27,vacuum
126,27,vacuum
127,27,vacuum
128,27,vacuum
129,27,vacuum
130,27,vacuum
131,27,vacuum
132,27,vacuum
133,27,vacuum
134,27,vacuum
135,27,vacuum
136,27,vacuum
137,27,vacuum
138,27,vacuum
139,27,vacuum
140,27,vacuum
141,27,vacuum
142,27,vacuum
143,27,vacuum
144,27,vacuum
145,27,vacuum
146,27,vacuum
147,27,vacuum
148,27,vacuum
149,27,vacuum
150,27,vacuum
151,27,vacuum
152,27,vacuum
153,27,vacuum
154,27,vacuum
155,27,vacuum
156,27,vacuum
157,27,vacuum
158,27,vacuum
159,27,vacuum
160,27,vacuum
161,27,vacuum
162,27,vacuum
163,27,vacuum
164,27,vacuum
165,27,vacuum
166,27,vacuum
167,27,vacuum
168,27,vacuum
169,27,vacuum
170,27,vacuum
171,27,vacuum
172,27,vacuum
173,27,vacuum
174,27,vacuum
175,27,vacuum
176,27,vacuum
177,27,vacuum
178,27,vacuum
179,27,vacuum
180,27,vacuum
181,27,vacuum
182,27,vacuum
183,27,vacuum
184,27,vacuum
185,27,vacuum
186,27,vacuum
187,27,vacuum
188,27,vacuum
189,27,vacuum
190,27,vacuum
191,27,vacuum
192,27,vacuum
193,27,vacuum
194,27,vacuum
195,27,vacuum
196,27,vacuum
197,27,vacuum
198,27,vacuum
199,27,vacuum
200,27,vacuum
201,27,vacuum
202,27,vacuum
203,27,vacuum
204,27,vacuum
205,27,vacuum
206,27,vacuum
207,27,vacuum
208,27,vacuum
209,27,vacuum
210,27,vacuum
211,27,vacuum
212,27,vacuum
213,27,vacuum
214,27,vacuum
215,27,vacuum
216,27,vacuum
217,27,vacuum
218,27,vacuum
219,27,vacuum
220,27,vacuum
221,27,vacuum
222,27,vacuum
223,27,vacuum
224,27,vacuum
225,27,vacuum
226,27,vacuum
227,27,vacuum
228,27,vacuum
229,27,vacuum
230,27,vacuum
231,27,vacuum
232,27,vacuum
233,27,vacuum
234,27,vacuum
235,27,vacuum
236,27,vacuum
237,27,vacuum
0,28,vacuum
1,28,vacuum
2,28,vacuum
3,28,vacuum
4,28,vacuum
5,28,vacuum
6,28,vacuum
7,28,vacuum
8,28,vacuum
9,28,vacuum
10,28,vacuum
11,28,vacuum
12,28,vacuum
13,28,vacuum
14,28,vacuum
15,28,vacuum
16,28,vacuum
17,28,vacuum
18,28,vacuum
19,28,vacuum
20,28,vacuum
21,28,vacuum
22,28,vacuum
23,28,vacuum
24,28,vacuum
25,28,vacuum
26,28,vacuum
27,28,vacuum
28,28,vacuum
29,28,vacuum
30,28,vacuum
31,28,vacuum
32,28,vacuum
33,28,vacuum
34,28,vacuum
35,28,vacuum
36,28,vacuum
37,28,vacuum
38,28,vacuum
39,28,vacuum
40,28,vacuum
41,28,vacuum
42,28,vacuum
43,28,vacuum
44,28,vacuum
45,28,vacuum
46,28,vacuum
47,28,vacuum
48,28,vacuum
49,28,vacuum
50,28,vacuum
51,28,vacuum
52,28,vacuum
53,28,vacuum
54,28,vacuum
55,28,vacuum
56,28,vacuum
57,28,vacuum
58,28,vacuum
59,28,vacuum
60,28,vacuum
61,28,vacuum
62,28,vacuum
63,28,vacuum
64,28,vacuum
65,28,vacuum
66,28,vacuum
67,28,vacuum
68,28,vacuum
69,28,vacuum
70,28,vacuum
71,28,vacuum
72,28,vacuum
73,28,vacuum
74,28,vacuum
75,28,vacuum
76,28,vacuum
77,28,vacuum
78,28,vacuum
79,28,vacuum
80,28,vacuum
81,28,vacuum
82,28,vacuum
83,28,vacuum
84,28,vacuum
85,28,vacuum
86,28,vacuum
87,28,vacuum
88,28,vacuum
89,28,vacuum
90,28,vacuum
91,28,vacuum
92,28,vacuum
93,28,vacuum
94,28,vacuum
95,28,vacuum
96,28,vacuum
97,28,vacuum
98,28,vacuum
99,28,vacuum
100,28,vacuum
101,28,vacuum
102,28,vacuum
103,28,vacuum
104,28,vacuum
105,28,vacuum
106,28,vacuum
107,28,vacuum
108,28,vacuum
109,28,vacuum
110,28,vacuum
111,28,vacuum
112,28,vacuum
113,28,vacuum
114,28,vacuum
115,28,vacuum
116,28,vacuum
117,28,vacuum
118,28,vacuum
119,28,vacuum
120,28,vacuum
121,28,vacuum
122,28,vacuum
123,28,vacuum
124,28,vacuum
125,28,vacuum
126,28,vacuum
127,28,vacuum
128,28,vacuum
129,28,vacuum
130,28,vacuum
131,28,vacuum
132,28,vacuum
133,28,vacuum
134,28,vacuum
135,28,vacuum
136,28,vacuum
137,28,vacuum
138,28,vacuum
139,28,vacuum
140,28,vacuum
141,28,vacuum
142,28,vacuum
143,28,vacuum
144,28,vacuum
145,28,vacuum
146,28,vacuum
147,28,vacuum
148,28,vacuum
149,28,vacuum
150,28,vacuum
151,28,vacuum
152,28,vacuum
153,28,vacuum
154,28,vacuum
155,28,vacuum
156,28,vacuum
157,28,vacuum
158,28,vacuum
159,28,vacuum
160,28,vacuum
161,28,vacuum
162,28,vacuum
163,28,vacuum
164,28,vacuum
165,28,vacuum
166,28,vacuum
167,28,vacuum
168,28,vacuum
169,28,vacuum
170,28,vacuum
171,28,vacuum
172,28,vacuum
173,28,vacuum
174,28,vacuum
175,28,vacuum
176,28,vacuum
177,28,vacuum
178,28,vacuum
179,28,vacuum
180,28,vacuum
181,28,vacuum
182,28,vacuum
183,28,vacuum
184,28,vacuum
185,28,vacuum
186,28,vacuum
187,28,vacuum
188,28,vacuum
189,28,vacuum
190,28,vacuum
191,28,vacuum
192,28,vacuum
193,28,vacuum
194,28,vacuum
195,28,vacuum
196,28,vacuum
197,28,vacuum
198,28,vacuum
199,28,vacuum
200,28,vacuum
201,28,vacuum
202,28,vacuum
203,28,vacuum
204,28,vacuum
205,28,vacuum
206,28,vacuum
207,28,vacuum
208,28,vacuum
209,28,vacuum
210,28,vacuum
211,28,vacuum
212,28,vacuum
213,28,vacuum
214,28,vacuum
215,28,vacuum
216,28,vacuum
217,28,vacuum
218,28,vacuum
219,28,vacuum
220,28,vacuum
221,28,vacuum
222,28,vacuum
223,28,vacuum
224,28,vacuum
225,28,vacuum
226,28,vacuum
227,28,vacuum
228,28,vacuum
229,28,vacuum
230,28,vacuum
231,28,vacuum
232,28,vacuum
233,28,vacuum
234,28,vacuum
235,28,vacuum
236,28,vacuum
237,28,vacuum
0,29,vacuum
1,29,vacuum
2,29,vacuum
3,29,vacuum
4,29,vacuum
5,29,vacuum
6,29,vacuum
7,29,vacuum
8,29,vacuum
9,29,vacuum
10,29,vacuum
11,29,vacuum
12,29,vacuum
13,29,vacuum
14,29,vacuum
15,29,vacuum
16,29,vacuum
17,29,vacuum
18,29,vacuum
19,29,vacuum
20,29,vacuum
21,29,vacuum
22,29,vacuum
23,29,vacuum
24,29,vacuum
25,29,vacuum
26,29,vacuum
27,29,vacuum
28,29,vacuum
29,29,vacuum
30,29,vacuum
31,29,vacuum
32,29,vacuum
33,29,vacuum
34,29,vacuum
35,29,vacuum
36,29,vacuum
37,29,vacuum
38,29,vacuum
39,29,vacuum
40,29,vacuum
41,29,vacuum
42,29,vacuum
43,29,vacuum
44,29,vacuum
45,29,vacuum
46,29,vacuum
47,29,vacuum
48,29,vacuum
49,29,vacuum
50,29,vacuum
51,29,vacuum
52,29,vacuum
53,29,vacuum
54,29,vacuum
55,29,vacuum
56,29,vacuum
57,29,vacuum
58,29,vacuum
59,29,vacuum
60,29,vacuum
61,29,vacuum
62,29,vacuum
63,29,vacuum
64,29,vacuum
65,29,vacuum
66,29,vacuum
67,29,vacuum
68,29,vacuum
69,29,vacuum
70,29,vacuum
71,29,vacuum
72,29,vacuum
73,29,vacuum
74,29,vacuum
75,29,vacuum
76,29,vacuum
77,29,vacuum
78,29,vacuum
79,29,vacuum
80,29,vacuum
81,29,vacuum
82,29,vacuum
83,29,vacuum
84,29,vacuum
85,29,vacuum
86,29,vacuum
87,29,vacuum
88,29,vacuum
89,29,vacuum
90,29,vacuum
91,29,vacuum
92,29,vacuum
93,29,vacuum
94,29,vacuum
95,29,vacuum
96,29,vacuum
97,29,vacuum
98,29,vacuum
99,29,vacuum
100,29,vacuum
101,29,vacuum
102,29,vacuum
103,29,vacuum
104,29,vacuum
105,29,vacuum
106,29,vacuum
107,29,vacuum
108,29,vacuum
109,29,vacuum
110,29,vacuum
111,29,vacuum
112,29,vacuum
113,29,vacuum
114,29,vacuum
115,29,vacuum
116,29,vacuum
117,29,vacuum
118,29,vacuum
119,29,vacuum
120,29,vacuum
121,29,vacuum
122,29,vacuum
123,29,vacuum
124,29,vacuum
125,29,vacuum
126,29,vacuum
127,29,vacuum
128,29,vacuum
129,29,vacuum
130,29,vacuum
131,29,vacuum
132,29,vacuum
133,29,vacuum
134,29,vacuum
135,29,vacuum
136,29,vacuum
137,29,vacuum
138,29,vacuum
139,29,vacuum
140,29,vacuum
141,29,vacuum
142,29,vacuum
143,29,vacuum
144,29,vacuum
145,29,vacuum
146,29,vacuum
147,29,vacuum
148,29,vacuum
149,29,vacuum
150,29,vacuum
151,29,vacuum
152,29,vacuum
153,29,vacuum
154,29,vacuum
155,29,vacuum
156,29,vacuum
157,29,vacuum
158,29,vacuum
159,29,vacuum
160,29,vacuum
161,29,vacuum
162,29,vacuum
163,29,vacuum
164,29,vacuum
165,29,vacuum
166,29,vacuum
167,29,vacuum
168,29,vacuum
169,29,vacuum
170,29,vacuum
171,29,vacuum
172,29,vacuum
173,29,vacuum
174,29,vacuum
175,29,vacuum
176,29,vacuum
177,29,vacuum
178,29,vacuum
179,29,vacuum
180,29,vacuum
181,29,vacuum
182,29,vacuum
183,29,vacuum
184,29,vacuum
185,29,vacuum
186,29,vacuum
187,29,vacuum
188,29,vacuum
189,29,vacuum
190,29,vacuum
191,29,vacuum
192,29,vacuum
193,29,vacuum
194,29,vacuum
195,29,vacuum
196,29,vacuum
197,29,vacuum
198,29,vacuum
199,29,vacuum
200,29,vacuum
201,29,vacuum
202,29,vacuum
203,29,vacuum
204,29,vacuum
205,29,vacuum
206,29,vacuum
207,29,vacuum
208,29,vacuum
209,29,vacuum
210,29,vacuum
211,29,vacuum
212,29,vacuum
213,29,vacuum
214,29,vacuum
215,29,vacuum
216,29,vacuum
217,29,vacuum
218,29,vacuum
219,29,vacuum
220,29,vacuum
221,29,vacuum
222,29,vacuum
223,29,vacuum
224,29,vacuum
225,29,vacuum
226,29,vacuum
227,29,vacuum
228,29,vacuum
229,29,vacuum
230,29,vacuum
231,29,vacuum
232,29,vacuum
233,29,vacuum
234,29,vacuum
235,29,vacuum
236,29,vacuum
237,29,vacuum
0,30,vacuum
1,30,vacuum
2,30,vacuum
3,30,vacuum
4,30,vacuum
5,30,vacuum
6,30,vacuum
7,30,vacuum
8,30,vacuum
9,30,vacuum
10,30,vacuum
11,30,vacuum
12,30,vacuum
13,30,vacuum
14,30,vacuum
15,30,vacuum
16,30,vacuum
17,30,vacuum
18,30,vacuum
19,30,vacuum
20,30,vacuum
21,30,vacuum
22,30,vacuum
23,30,vacuum
24,30,vacuum
25,30,vacuum
26,30,vacuum
27,30,vacuum
28,30,vacuum
29,30,vacuum
30,30,vacuum
31,30,vacuum
32,30,vacuum
33,30,vacuum
34,30,vacuum
35,30,vacuum
36,30,vacuum
37,30,vacuum
38,30,vacuum
39,30,vacuum
40,30,vacuum
41,30,vacuum
42,30,vacuum
43,30,vacuum
44,30,vacuum
45,30,vacuum
46,30,vacuum
47,30,vacuum
48,30,vacuum
49,30,vacuum
50,30,vacuum
51,30,vacuum
52,30,vacuum
53,30,vacuum
54,30,vacuum
55,30,vacuum
56,30,vacuum
57,30,vacuum
58,30,vacuum
59,30,vacuum
60,30,vacuum
61,30,vacuum
62,30,vacuum
63,30,vacuum
64,30,vacuum
65,30,vacuum
66,30,vacuum
67,30,vacuum
68,30,vacuum
69,30,vacuum
70,30,vacuum
71,30,vacuum
72,30,vacuum
73,30,vacuum
74,30,vacuum
75,30,vacuum
76,30,vacuum
77,30,vacuum
78,30,vacuum
79,30,vacuum
80,30,vacuum
81,30,vacuum
82,30,vacuum
83,30,vacuum
84,30,vacuum
85,30,vacuum
86,30,vacuum
87,30,vacuum
88,30,vacuum
89,30,vacuum
90,30,vacuum
91,30,vacuum
92,30,vacuum
93,30,vacuum
94,30,vacuum
95,30,vacuum
96,30,vacuum
97,30,vacuum
98,30,vacuum
99,30,vacuum
100,30,vacuum
101,30,vacuum
102,30,vacuum
103,30,vacuum
104,30,vacuum
105,30,vacuum
106,30,vacuum
107,30,vacuum
108,30,vacuum
109,30,vacuum
110,30,vacuum
111,30,vacuum
112,30,vacuum
113,30,vacuum
114,30,vacuum
115,30,vacuum
116,30,vacuum
117,30,vacuum
118,30,vacuum
119,30,vacuum
120,30,vacuum
121,30,vacuum
122,30,vacuum
123,30,vacuum
124,30,vacuum
125,30,vacuum
126,30,vacuum
127,30,vacuum
128,30,vacuum
129,30,vacuum
130,30,vacuum
131,30,vacuum
132,30,vacuum
133,30,vacuum
134,30,vacuum
135,30,vacuum
136,30,vacuum
137,30,vacuum
138,30,vacuum
139,30,vacuum
140,30,vacuum
141,30,vacuum
142,30,vacuum
143,30,vacuum
144,30,vacuum
145,30,vacuum
146,30,vacuum
147,30,vacuum
148,30,vacuum
149,30,vacuum
150,30,vacuum
151,30,vacuum
152,30,vacuum
153,30,vacuum
154,30,vacuum
155,30,vacuum
156,30,vacuum
157,30,vacuum
158,30,vacuum
159,30,vacuum
160,30,vacuum
161,30,vacuum
162,30,vacuum
163,30,vacuum
164,30,vacuum
165,30,vacuum
166,30,vacuum
167,30,vacuum
168,30,vacuum
169,30,vacuum
170,30,vacuum
171,30,vacuum
172,30,vacuum
173,30,vacuum
174,30,vacuum
175,30,vacuum
176,30,vacuum
177,30,vacuum
178,30,vacuum
179,30,vacuum
180,30,vacuum
181,30,vacuum
182,30,vacuum
183,30,vacuum
184,30,vacuum
185,30,vacuum
186,30,vacuum
187,30,vacuum
188,30,vacuum
189,30,vacuum
190,30,vacuum
191,30,vacuum
192,30,vacuum
193,30,vacuum
194,30,vacuum
195,30,vacuum
196,30,vacuum
197,30,vacuum
198,30,vacuum
199,30,vacuum
200,30,vacuum
201,30,vacuum
202,30,vacuum
203,30,vacuum
204,30,vacuum
205,30,vacuum
206,30,vacuum
207,30,vacuum
208,30,vacuum
209,30,vacuum
210,30,vacuum
211,30,vacuum
212,30,vacuum
213,30,vacuum
214,30,vacuum
215,30,vacuum
216,30,vacuum
217,30,vacuum
218,30,vacuum
219,30,vacuum
220,30,vacuum
221,30,vacuum
222,30,vacuum
223,30,vacuum
224,30,vacuum
225,30,vacuum
226,30,vacuum
227,30,vacuum
228,30,vacuum
229,30,vacuum
230,30,vacuum
231,30,vacuum
232,30,vacuum
233,30,vacuum
234,30,vacuum
235,30,vacuum
236,30,vacuum
237,30,vacuum
0,31,vacuum
1,31,vacuum
2,31,vacuum
3,31,vacuum
4,31,vacuum
5,31,vacuum
6,31,vacuum
7,31,vacuum
8,31,vacuum
9,31,vacuum
10,31,vacuum
11,31,vacuum
12,31,vacuum
13,31,vacuum
14,31,vacuum
15,31,vacuum
16,31,vacuum
17,31,vacuum
18,31,vacuum
19,31,vacuum
20,31,vacuum
21,31,vacuum
22,31,vacuum
23,31,vacuum
24,31,vacuum
25,31,vacuum
26,31,vacuum
27,31,vacuum
28,31,vacuum
29,31,vacuum
30,31,vacuum
31,31,vacuum
32,31,vacuum
33,31,vacuum
34,31,vacuum
35,31,vacuum
36,31,vacuum
37,31,vacuum
38,31,vacuum
39,31,vacuum
40,31,vacuum
41,31,vacuum
42,31,vacuum
43,31,vacuum
44,31,vacuum
45,31,vacuum
46,31,vacuum
47,31,vacuum
48,31,vacuum
49,31,vacuum
50,31,vacuum
51,31,vacuum
52,31,vacuum
53,31,vacuum
54,31,vacuum
55,31,vacuum
56,31,vacuum
57,31,vacuum
58,31,vacuum
59,31,vacuum
60,31,vacuum
61,31,vacuum
62,31,vacuum
63,31,vacuum
64,31,vacuum
65,31,vacuum
66,31,vacuum
67,31,vacuum
68,31,vacuum
69,31,vacuum
70,31,vacuum
71,31,vacuum
72,31,vacuum
73,31,vacuum
74,31,vacuum
75,31,vacuum
76,31,vacuum
77,31,vacuum
78,31,vacuum
79,31,vacuum
80,31,vacuum
81,31,vacuum
82,31,vacuum
83,31,vacuum
84,31,vacuum
85,31,vacuum
86,31,vacuum
87,31,vacuum
88,31,vacuum
89,31,vacuum
90,31,vacuum
91,31,vacuum
92,31,vacuum
93,31,vacuum
94,31,vacuum
95,31,vacuum
96,31,vacuum
97,31,vacuum
98,31,vacuum
99,31,vacuum
100,31,vacuum
101,31,vacuum
102,31,vacuum
103,31,vacuum
104,31,vacuum
105,31,vacuum
106,31,vacuum
107,31,vacuum
108,31,vacuum
109,31,vacuum
110,31,vacuum
111,31,vacuum
112,31,vacuum
113,31,vacuum
114,31,vacuum
115,31,vacuum
116,31,vacuum
117,31,vacuum
118,31,vacuum
119,31,vacuum
120,31,vacuum
121,31,vacuum
122,31,vacuum
123,31,vacuum
124,31,vacuum
125,31,vacuum
126,31,vacuum
127,31,vacuum
128,31,vacuum
129,31,vacuum
130,31,vacuum
131,31,vacuum
132,31,vacuum
133,31,vacuum
134,31,vacuum
135,31,vacuum
136,31,vacuum
137,31,vacuum
138,31,vacuum
139,31,vacuum
140,31,vacuum
141,31,vacuum
142,31,vacuum
143,31,vacuum
144,31,vacuum
145,31,vacuum
146,31,vacuum
147,31,vacuum
148,31,vacuum
149,31,vacuum
150,31,vacuum
151,31,vacuum
152,31,vacuum
153,31,vacuum
154,31,vacuum
155,31,vacuum
156,31,vacuum
157,31,vacuum
158,31,vacuum
159,31,vacuum
160,31,vacuum
161,31,vacuum
162,31,vacuum
163,31,vacuum
164,31,vacuum
165,31,vacuum
166,31,vacuum
167,31,vacuum
168,31,vacuum
169,31,vacuum
170,31,vacuum
171,31,vacuum
172,31,vacuum
173,31,vacuum
174,31,vacuum
175,31,vacuum
176,31,vacuum
177,31,vacuum
178,31,vacuum
179,31,vacuum
180,31,vacuum
181,31,vacuum
182,31,vacuum
183,31,vacuum
184,31,vacuum
185,31,vacuum
186,31,vacuum
187,31,vacuum
188,31,vacuum
189,31,vacuum
190,31,vacuum
191,31,vacuum
192,31,vacuum
193,31,vacuum
194,31,vacuum
195,31,vacuum
196,31,vacuum
197,31,vacuum
198,31,vacuum
199,31,vacuum
200,31,vacuum
201,31,vacuum
202,31,vacuum
203,31,vacuum
204,31,vacuum
205,31,vacuum
206,31,vacuum
207,31,vacuum
208,31,vacuum
209,31,vacuum
210,31,vacuum
211,31,vacuum
212,31,vacuum
213,31,vacuum
214,31,vacuum
215,31,vacuum
216,31,vacuum
217,31,vacuum
218,31,vacuum
219,31,vacuum
220,31,vacuum
221,31,vacuum
222,31,vacuum
223,31,vacuum
224,31,vacuum
225,31,vacuum
226,31,vacuum
227,31,vacuum
228,31,vacuum
229,31,vacuum
230,31,vacuum
231,31,vacuum
232,31,vacuum
233,31,vacuum
234,31,vacuum
235,31,vacuum
236,31,vacuum
237,31,vacuum
0,32,vacuum
1,32,vacuum
2,32,vacuum
3,32,vacuum
4,32,vacuum
5,32,vacuum
6,32,vacuum
7,32,vacuum
8,32,vacuum
9,32,vacuum
10,32,vacuum
11,32,vacuum
12,32,vacuum
13,32,vacuum
14,32,vacuum
15,32,vacuum
16,32,vacuum
17,32,vacuum
18,32,vacuum
19,32,vacuum
20,32,vacuum
21,32,vacuum
22,32,vacuum
23,32,vacuum
24,32,vacuum
25,32,vacuum
26,32,vacuum
27,32,vacuum
28,32,vacuum
29,32,vacuum
30,32,vacuum
31,32,vacuum
32,32,vacuum
33,32,vacuum
34,32,vacuum
35,32,vacuum
36,32,vacuum
37,32,vacuum
38,32,vacuum
39,32,vacuum
40,32,vacuum
41,32,vacuum
42,32,vacuum
43,32,vacuum
44,32,vacuum
45,32,vacuum
46,32,vacuum
47,32,vacuum
48,32,vacuum
49,32,vacuum
50,32,vacuum
51,32,vacuum
52,32,vacuum
53,32,vacuum
54,32,vacuum
55,32,vacuum
56,32,vacuum
57,32,vacuum
58,32,vacuum
59,32,vacuum
60,32,vacuum
61,32,vacuum
62,32,vacuum
63,32,vacuum
64,32,vacuum
65,32,vacuum
66,32,vacuum
67,32,vacuum
68,32,vacuum
69,32,vacuum
70,32,vacuum
71,32,vacuum
72,32,vacuum
73,32,vacuum
74,32,vacuum
75,32,vacuum
76,32,vacuum
77,32,vacuum
78,32,vacuum
79,32,vacuum
80,32,vacuum
81,32,vacuum
82,32,vacuum
83,32,vacuum
84,32,vacuum
85,32,vacuum
86,32,vacuum
87,32,vacuum
88,32,vacuum
89,32,vacuum
90,32,vacuum
91,32,vacuum
92,32,vacuum
93,32,vacuum
94,32,vacuum
95,32,vacuum
96,32,vacuum
97,32,vacuum
98,32,vacuum
99,32,vacuum
100,32,vacuum
101,32,vacuum
102,32,vacuum
103,32,vacuum
104,32,vacuum
105,32,vacuum
106,32,vacuum
107,32,vacuum
108,32,vacuum
109,32,vacuum
110,32,vacuum
111,32,vacuum
112,32,vacuum
113,32,vacuum
114,32,vacuum
115,32,vacuum
116,32,vacuum
117,32,vacuum
118,32,vacuum
119,32,vacuum
120,32,vacuum
121,32,vacuum
122,32,vacuum
123,32,vacuum
124,32,vacuum
125,32,vacuum
126,32,vacuum
127,32,vacuum
128,32,vacuum
129,32,vacuum
130,32,vacuum
131,32,vacuum
132,32,vacuum
133,32,vacuum
134,32,vacuum
135,32,vacuum
136,32,vacuum
137,32,vacuum
138,32,vacuum
139,32,vacuum
140,32,vacuum
141,32,vacuum
142,32,vacuum
143,32,vacuum
144,32,vacuum
145,32,vacuum
146,32,vacuum
147,32,vacuum
148,32,vacuum
149,32,vacuum
150,32,vacuum
151,32,vacuum
152,32,vacuum
153,32,vacuum
154,32,vacuum
155,32,vacuum
156,32,vacuum
157,32,vacuum
158,32,vacuum
159,32,vacuum
160,32,vacuum
161,32,vacuum
162,32,vacuum
163,32,vacuum
164,32,vacuum
165,32,vacuum
166,32,vacuum
167,32,vacuum
168,32,vacuum
169,32,vacuum
170,32,vacuum
171,32,vacuum
172,32,vacuum
173,32,vacuum
174,32,vacuum
175,32,vacuum
176,32,vacuum
177,32,vacuum
178,32,vacuum
179,32,vacuum
180,32,vacuum
181,32,vacuum
182,32,vacuum
183,32,vacuum
184,32,vacuum
185,32,vacuum
186,32,vacuum
187,32,vacuum
188,32,vacuum
189,32,vacuum
190,32,vacuum
191,32,vacuum
192,32,vacuum
193,32,vacuum
194,32,vacuum
195,32,vacuum
196,32,vacuum
197,32,vacuum
198,32,vacuum
199,32,vacuum
200,32,vacuum
201,32,vacuum
202,32,vacuum
203,32,vacuum
204,32,vacuum
205,32,vacuum
206,32,vacuum
207,32,vacuum
208,32,vacuum
209,32,vacuum
210,32,vacuum
211,32,vacuum
212,32,vacuum
213,32,vacuum
214,32,vacuum
215,32,vacuum
216,32,vacuum
217,32,vacuum
218,32,vacuum
219,32,vacuum
